departamento,fecha,ML,Low_90,High_90,Low_50,High_50
Antioquia,2021-04-06,1.26,1.1400000000000001,1.3900000000000001,1.23,1.34
Antioquia,2021-04-07,1.3900000000000001,1.28,1.53,1.35,1.45
Antioquia,2021-04-08,1.45,1.34,1.58,1.41,1.51
Antioquia,2021-04-09,1.47,1.36,1.6,1.43,1.53
Antioquia,2021-04-10,1.41,1.3,1.53,1.3800000000000001,1.48
Antioquia,2021-04-11,1.34,1.23,1.46,1.31,1.41
Antioquia,2021-04-12,1.24,1.1300000000000001,1.35,1.21,1.31
Antioquia,2021-04-13,1.18,1.06,1.28,1.1300000000000001,1.22
Antioquia,2021-04-14,1.02,0.91,1.1300000000000001,0.97,1.06
Antioquia,2021-04-15,0.93,0.8200000000000001,1.05,0.9,1.0
Antioquia,2021-04-16,0.77,0.66,0.89,0.74,0.84
Antioquia,2021-04-17,0.75,0.64,0.87,0.72,0.8200000000000001
Antioquia,2021-04-18,0.75,0.64,0.88,0.71,0.81
Antioquia,2021-04-19,0.77,0.66,0.9,0.73,0.8300000000000001
Antioquia,2021-04-20,0.87,0.75,0.99,0.8300000000000001,0.93
Antioquia,2021-04-21,0.9400000000000001,0.8200000000000001,1.06,0.9,1.0
Antioquia,2021-04-22,0.99,0.87,1.11,0.9500000000000001,1.05
Antioquia,2021-04-23,0.98,0.86,1.1,0.9400000000000001,1.04
Antioquia,2021-04-24,0.91,0.79,1.03,0.87,0.97
Antioquia,2021-04-25,0.87,0.75,0.99,0.8300000000000001,0.93
Antioquia,2021-04-26,0.86,0.74,0.98,0.8200000000000001,0.92
Antioquia,2021-04-27,0.84,0.73,0.98,0.79,0.89
Antioquia,2021-04-28,0.87,0.75,1.0,0.81,0.91
Antioquia,2021-04-29,0.86,0.75,1.0,0.81,0.91
Antioquia,2021-04-30,0.93,0.81,1.06,0.89,1.0
Antioquia,2021-05-01,0.8200000000000001,0.7000000000000001,0.9500000000000001,0.79,0.9
Antioquia,2021-05-02,0.74,0.62,0.87,0.71,0.8200000000000001
Antioquia,2021-05-03,0.6900000000000001,0.5700000000000001,0.8300000000000001,0.65,0.76
Antioquia,2021-05-04,0.73,0.6,0.86,0.68,0.79
Antioquia,2021-05-05,0.76,0.63,0.89,0.72,0.8300000000000001
Antioquia,2021-05-06,0.8,0.67,0.9400000000000001,0.75,0.86
Antioquia,2021-05-07,0.84,0.71,0.98,0.79,0.9
Antioquia,2021-05-08,0.9400000000000001,0.81,1.08,0.89,1.0
Antioquia,2021-05-09,0.99,0.86,1.1300000000000001,0.9400000000000001,1.05
Antioquia,2021-05-10,1.01,0.88,1.1500000000000001,0.96,1.07
Antioquia,2021-05-11,0.99,0.86,1.1300000000000001,0.9400000000000001,1.05
Antioquia,2021-05-12,0.96,0.84,1.11,0.92,1.03
Antioquia,2021-05-13,0.9400000000000001,0.81,1.08,0.89,1.0
Antioquia,2021-05-14,0.87,0.74,1.01,0.8200000000000001,0.93
Antioquia,2021-05-15,0.81,0.68,0.9500000000000001,0.75,0.86
Antioquia,2021-05-16,0.75,0.61,0.88,0.71,0.8300000000000001
Antioquia,2021-05-17,0.73,0.59,0.87,0.6900000000000001,0.81
Antioquia,2021-05-18,0.78,0.64,0.92,0.74,0.86
Antioquia,2021-05-19,0.89,0.75,1.03,0.84,0.96
Antioquia,2021-05-20,1.02,0.88,1.16,0.98,1.1
Antioquia,2021-05-21,1.1300000000000001,1.0,1.28,1.09,1.21
Antioquia,2021-05-22,1.21,1.07,1.34,1.17,1.29
Antioquia,2021-05-23,1.29,1.16,1.43,1.24,1.35
Antioquia,2021-05-24,1.4000000000000001,1.26,1.52,1.35,1.46
Antioquia,2021-05-25,1.44,1.32,1.58,1.41,1.52
Antioquia,2021-05-26,1.47,1.35,1.6,1.44,1.55
Antioquia,2021-05-27,1.44,1.33,1.58,1.4000000000000001,1.5
Antioquia,2021-05-28,1.28,1.16,1.4000000000000001,1.23,1.33
Antioquia,2021-05-29,1.16,1.04,1.28,1.11,1.21
Antioquia,2021-05-30,1.05,0.93,1.17,1.0,1.1
Antioquia,2021-05-31,0.9500000000000001,0.8200000000000001,1.06,0.9,1.0
Antioquia,2021-06-01,0.9500000000000001,0.8300000000000001,1.08,0.9,1.0
Antioquia,2021-06-02,1.0,0.88,1.1300000000000001,0.9500000000000001,1.05
Antioquia,2021-06-03,1.05,0.93,1.18,1.0,1.1
Antioquia,2021-06-04,1.22,1.09,1.33,1.17,1.27
Antioquia,2021-06-05,1.24,1.1300000000000001,1.37,1.2,1.3
Atlántico,2020-03-25,3.0,1.01,6.99,2.04,4.45
Atlántico,2020-03-26,3.13,1.17,6.42,2.24,4.43
Atlántico,2020-03-27,2.5500000000000003,0.98,5.05,1.78,3.48
Atlántico,2020-03-28,2.67,1.06,5.0200000000000005,1.99,3.66
Atlántico,2020-03-29,2.5,1.01,4.6000000000000005,1.8,3.31
Atlántico,2020-03-30,2.38,0.99,4.32,1.73,3.13
Atlántico,2020-03-31,2.43,1.05,4.28,1.84,3.2
Atlántico,2020-04-01,2.31,0.97,3.97,1.8,3.0700000000000003
Atlántico,2020-04-02,2.21,0.97,3.8000000000000003,1.68,2.87
Atlántico,2020-04-03,2.13,0.9400000000000001,3.63,1.62,2.75
Atlántico,2020-04-04,2.06,0.9400000000000001,3.52,1.56,2.64
Atlántico,2020-04-05,2.09,0.9500000000000001,3.47,1.6400000000000001,2.7
Atlántico,2020-04-06,2.02,0.93,3.34,1.57,2.58
Atlántico,2020-04-07,1.96,0.92,3.24,1.52,2.49
Atlántico,2020-04-08,1.98,0.96,3.23,1.58,2.5300000000000002
Atlántico,2020-04-09,1.9100000000000001,0.92,3.1,1.51,2.42
Atlántico,2020-04-10,1.86,0.91,3.02,1.48,2.36
Atlántico,2020-04-11,1.76,0.8300000000000001,2.85,1.43,2.2800000000000002
Atlántico,2020-04-12,1.67,0.79,2.75,1.34,2.16
Atlántico,2020-04-13,1.6500000000000001,0.78,2.71,1.34,2.15
Atlántico,2020-04-14,1.58,0.71,2.59,1.27,2.06
Atlántico,2020-04-15,1.57,0.73,2.6,1.25,2.0300000000000002
Atlántico,2020-04-16,1.55,0.71,2.56,1.22,1.99
Atlántico,2020-04-17,1.54,0.68,2.5100000000000002,1.17,1.93
Atlántico,2020-04-18,1.53,0.7000000000000001,2.52,1.22,1.98
Atlántico,2020-04-19,1.52,0.7000000000000001,2.5100000000000002,1.19,1.94
Atlántico,2020-04-20,1.56,0.74,2.5500000000000003,1.23,1.98
Atlántico,2020-04-21,1.59,0.76,2.56,1.29,2.04
Atlántico,2020-04-22,1.6600000000000001,0.8200000000000001,2.61,1.3,2.04
Atlántico,2020-04-23,1.71,0.89,2.66,1.36,2.09
Atlántico,2020-04-24,1.92,1.08,2.83,1.6300000000000001,2.36
Atlántico,2020-04-25,1.95,1.1400000000000001,2.82,1.67,2.37
Atlántico,2020-04-26,1.93,1.18,2.79,1.62,2.2800000000000002
Atlántico,2020-04-27,2.0300000000000002,1.27,2.8000000000000003,1.73,2.36
Atlántico,2020-04-28,2.08,1.3800000000000001,2.83,1.84,2.44
Atlántico,2020-04-29,2.05,1.3800000000000001,2.74,1.79,2.35
Atlántico,2020-04-30,2.1,1.47,2.75,1.8800000000000001,2.41
Atlántico,2020-05-01,1.99,1.4000000000000001,2.6,1.8,2.3000000000000003
Atlántico,2020-05-02,2.06,1.5,2.63,1.8800000000000001,2.35
Atlántico,2020-05-03,1.98,1.48,2.5500000000000003,1.8,2.24
Atlántico,2020-05-04,1.9000000000000001,1.42,2.43,1.74,2.16
Atlántico,2020-05-05,1.8800000000000001,1.42,2.38,1.73,2.13
Atlántico,2020-05-06,1.78,1.33,2.24,1.6300000000000001,2.0100000000000002
Atlántico,2020-05-07,1.68,1.27,2.15,1.52,1.8800000000000001
Atlántico,2020-05-08,1.61,1.21,2.06,1.47,1.82
Atlántico,2020-05-09,1.55,1.1400000000000001,1.96,1.41,1.75
Atlántico,2020-05-10,1.59,1.21,2.0100000000000002,1.46,1.79
Atlántico,2020-05-11,1.59,1.22,2.0,1.45,1.77
Atlántico,2020-05-12,1.57,1.19,1.94,1.43,1.74
Atlántico,2020-05-13,1.56,1.2,1.93,1.42,1.72
Atlántico,2020-05-14,1.59,1.24,1.95,1.49,1.79
Atlántico,2020-05-15,1.56,1.22,1.9100000000000001,1.45,1.74
Atlántico,2020-05-16,1.49,1.18,1.86,1.3800000000000001,1.6600000000000001
Atlántico,2020-05-17,1.43,1.11,1.77,1.3,1.57
Atlántico,2020-05-18,1.41,1.1,1.75,1.3,1.57
Atlántico,2020-05-19,1.42,1.11,1.75,1.33,1.6
Atlántico,2020-05-20,1.48,1.19,1.82,1.3800000000000001,1.6400000000000001
Atlántico,2020-05-21,1.46,1.1500000000000001,1.76,1.33,1.58
Atlántico,2020-05-22,1.44,1.1500000000000001,1.75,1.34,1.59
Atlántico,2020-05-23,1.43,1.1500000000000001,1.74,1.35,1.6
Atlántico,2020-05-24,1.36,1.08,1.6600000000000001,1.26,1.5
Atlántico,2020-05-25,1.31,1.03,1.6,1.22,1.46
Atlántico,2020-05-26,1.25,0.98,1.55,1.16,1.4000000000000001
Atlántico,2020-05-27,1.26,1.0,1.57,1.1400000000000001,1.37
Atlántico,2020-05-28,1.28,1.01,1.57,1.18,1.41
Atlántico,2020-05-29,1.32,1.07,1.6300000000000001,1.23,1.46
Atlántico,2020-05-30,1.42,1.17,1.72,1.34,1.57
Atlántico,2020-05-31,1.45,1.18,1.71,1.36,1.58
Atlántico,2020-06-01,1.59,1.34,1.86,1.52,1.74
Atlántico,2020-06-02,1.6500000000000001,1.4000000000000001,1.9000000000000001,1.57,1.78
Atlántico,2020-06-03,1.61,1.3800000000000001,1.87,1.52,1.72
Atlántico,2020-06-04,1.59,1.36,1.83,1.52,1.72
Atlántico,2020-06-05,1.52,1.3,1.76,1.44,1.6300000000000001
Atlántico,2020-06-06,1.3900000000000001,1.18,1.6300000000000001,1.33,1.52
Atlántico,2020-06-07,1.36,1.1500000000000001,1.6,1.29,1.48
Atlántico,2020-06-08,1.25,1.03,1.47,1.16,1.34
Atlántico,2020-06-09,1.3,1.09,1.53,1.22,1.4000000000000001
Atlántico,2020-06-10,1.33,1.1300000000000001,1.57,1.26,1.44
Atlántico,2020-06-11,1.43,1.22,1.6500000000000001,1.36,1.54
Atlántico,2020-06-12,1.59,1.3900000000000001,1.81,1.5,1.67
Atlántico,2020-06-13,1.59,1.4000000000000001,1.81,1.53,1.7
Atlántico,2020-06-14,1.59,1.4000000000000001,1.79,1.52,1.68
Atlántico,2020-06-15,1.6,1.41,1.79,1.54,1.7
Atlántico,2020-06-16,1.51,1.33,1.7,1.46,1.62
Atlántico,2020-06-17,1.48,1.31,1.68,1.41,1.56
Atlántico,2020-06-18,1.3800000000000001,1.21,1.57,1.32,1.47
Atlántico,2020-06-19,1.27,1.1,1.46,1.21,1.36
Atlántico,2020-06-20,1.22,1.06,1.42,1.17,1.32
Atlántico,2020-06-21,1.22,1.04,1.3900000000000001,1.16,1.31
Atlántico,2020-06-22,1.1300000000000001,0.96,1.31,1.08,1.23
Atlántico,2020-06-23,1.27,1.09,1.44,1.22,1.37
Atlántico,2020-06-24,1.28,1.11,1.46,1.23,1.3800000000000001
Atlántico,2020-06-25,1.28,1.11,1.45,1.22,1.36
Atlántico,2020-06-26,1.24,1.08,1.42,1.18,1.32
Atlántico,2020-06-27,1.16,1.0,1.34,1.11,1.25
Atlántico,2020-06-28,1.06,0.9,1.24,1.0,1.1400000000000001
Atlántico,2020-06-29,1.04,0.88,1.22,0.99,1.1300000000000001
Atlántico,2020-06-30,0.87,0.7000000000000001,1.04,0.81,0.9500000000000001
Atlántico,2020-07-01,0.84,0.68,1.03,0.79,0.9400000000000001
Atlántico,2020-07-02,0.86,0.6900000000000001,1.04,0.81,0.96
Atlántico,2020-07-03,0.87,0.6900000000000001,1.04,0.8200000000000001,0.97
Atlántico,2020-07-04,0.92,0.75,1.11,0.86,1.01
Atlántico,2020-07-05,0.93,0.76,1.12,0.87,1.02
Atlántico,2020-07-06,0.97,0.8,1.16,0.92,1.07
Atlántico,2020-07-07,1.12,0.9500000000000001,1.31,1.06,1.21
Atlántico,2020-07-08,1.1500000000000001,0.98,1.33,1.1,1.25
Atlántico,2020-07-09,1.18,1.02,1.37,1.1400000000000001,1.29
Atlántico,2020-07-10,1.2,1.03,1.37,1.1300000000000001,1.27
Atlántico,2020-07-11,1.19,1.03,1.37,1.1300000000000001,1.27
Atlántico,2020-07-12,1.1300000000000001,0.97,1.31,1.08,1.22
Atlántico,2020-07-13,1.23,1.06,1.3900000000000001,1.18,1.32
Atlántico,2020-07-14,1.43,1.28,1.61,1.3800000000000001,1.52
Atlántico,2020-07-15,1.62,1.47,1.79,1.56,1.69
Atlántico,2020-07-16,1.52,1.37,1.68,1.47,1.6
Atlántico,2020-07-17,1.41,1.27,1.57,1.37,1.5
Atlántico,2020-07-18,1.24,1.1,1.4000000000000001,1.17,1.29
Atlántico,2020-07-19,1.03,0.89,1.19,0.99,1.12
Atlántico,2020-07-20,0.74,0.59,0.89,0.6900000000000001,0.8200000000000001
Atlántico,2020-07-21,0.42,0.26,0.5700000000000001,0.37,0.5
Atlántico,2020-07-22,0.26,0.1,0.43,0.21,0.35000000000000003
Atlántico,2020-07-23,0.36,0.2,0.55,0.29,0.43
Atlántico,2020-07-24,0.4,0.24,0.6,0.35000000000000003,0.5
Atlántico,2020-07-25,0.58,0.4,0.76,0.52,0.67
Atlántico,2020-07-26,0.7000000000000001,0.53,0.9,0.63,0.78
Atlántico,2020-07-27,0.85,0.68,1.05,0.79,0.9400000000000001
Atlántico,2020-07-28,0.92,0.74,1.1,0.86,1.01
Atlántico,2020-07-29,0.97,0.8,1.16,0.91,1.06
Atlántico,2020-07-30,0.9400000000000001,0.77,1.1300000000000001,0.88,1.03
Atlántico,2020-07-31,0.93,0.76,1.12,0.87,1.02
Atlántico,2020-08-01,0.86,0.6900000000000001,1.05,0.8,0.9500000000000001
Atlántico,2020-08-02,0.86,0.68,1.04,0.8,0.9500000000000001
Atlántico,2020-08-03,0.77,0.58,0.9400000000000001,0.7000000000000001,0.85
Atlántico,2020-08-04,0.8,0.63,1.0,0.73,0.88
Atlántico,2020-08-05,0.8,0.62,0.99,0.75,0.91
Atlántico,2020-08-06,0.8300000000000001,0.64,1.01,0.78,0.9400000000000001
Atlántico,2020-08-07,0.84,0.66,1.04,0.78,0.9400000000000001
Atlántico,2020-08-08,0.81,0.63,1.01,0.76,0.92
Atlántico,2020-08-09,0.79,0.61,0.99,0.73,0.89
Atlántico,2020-08-10,0.78,0.6,0.99,0.71,0.87
Atlántico,2020-08-11,0.7000000000000001,0.52,0.91,0.63,0.79
Atlántico,2020-08-12,0.65,0.47000000000000003,0.87,0.6,0.77
Atlántico,2020-08-13,0.6,0.4,0.8,0.54,0.71
Atlántico,2020-08-14,0.59,0.39,0.8,0.52,0.6900000000000001
Atlántico,2020-08-15,0.64,0.44,0.86,0.55,0.72
Atlántico,2020-08-16,0.71,0.5,0.92,0.65,0.8300000000000001
Atlántico,2020-08-17,0.71,0.51,0.9400000000000001,0.65,0.8300000000000001
Atlántico,2020-08-18,0.71,0.5,0.93,0.64,0.8200000000000001
Atlántico,2020-08-19,0.66,0.45,0.89,0.58,0.76
Atlántico,2020-08-20,0.64,0.43,0.87,0.56,0.74
Atlántico,2020-08-21,0.64,0.43,0.88,0.5700000000000001,0.76
Atlántico,2020-08-22,0.5700000000000001,0.34,0.79,0.5,0.6900000000000001
Atlántico,2020-08-23,0.53,0.3,0.76,0.45,0.64
Atlántico,2020-08-24,0.55,0.32,0.79,0.48,0.68
Atlántico,2020-08-25,0.58,0.34,0.8200000000000001,0.5,0.7000000000000001
Atlántico,2020-08-26,0.6,0.37,0.86,0.51,0.71
Atlántico,2020-08-27,0.58,0.33,0.8200000000000001,0.51,0.72
Atlántico,2020-08-28,0.55,0.3,0.8,0.47000000000000003,0.68
Atlántico,2020-08-29,0.55,0.31,0.8200000000000001,0.46,0.67
Atlántico,2020-08-30,0.54,0.3,0.8200000000000001,0.47000000000000003,0.6900000000000001
Atlántico,2020-08-31,0.63,0.38,0.91,0.55,0.77
Atlántico,2020-09-01,0.68,0.43,0.96,0.6,0.8200000000000001
Atlántico,2020-09-02,0.73,0.46,0.99,0.64,0.86
Atlántico,2020-09-03,0.75,0.5,1.04,0.65,0.87
Atlántico,2020-09-04,0.73,0.48,1.02,0.63,0.85
Atlántico,2020-09-05,0.74,0.48,1.02,0.64,0.86
Atlántico,2020-09-06,0.74,0.47000000000000003,1.01,0.66,0.89
Atlántico,2020-09-07,0.66,0.41000000000000003,0.96,0.58,0.81
Atlántico,2020-09-08,0.67,0.4,0.9500000000000001,0.58,0.81
Atlántico,2020-09-09,0.7000000000000001,0.43,0.99,0.6,0.8300000000000001
Atlántico,2020-09-10,0.7000000000000001,0.42,0.98,0.59,0.8200000000000001
Atlántico,2020-09-11,0.71,0.44,1.01,0.63,0.87
Atlántico,2020-09-12,0.72,0.43,1.0,0.63,0.87
Atlántico,2020-09-13,0.73,0.46,1.04,0.64,0.88
Atlántico,2020-09-14,0.78,0.5,1.08,0.68,0.92
Atlántico,2020-09-15,0.79,0.5,1.08,0.6900000000000001,0.93
Atlántico,2020-09-16,0.8300000000000001,0.55,1.1400000000000001,0.72,0.96
Atlántico,2020-09-17,0.84,0.56,1.1500000000000001,0.73,0.97
Atlántico,2020-09-18,0.84,0.56,1.1500000000000001,0.72,0.96
Atlántico,2020-09-19,0.81,0.53,1.12,0.6900000000000001,0.93
Atlántico,2020-09-20,0.81,0.52,1.11,0.72,0.97
Atlántico,2020-09-21,0.79,0.51,1.11,0.7000000000000001,0.9500000000000001
Atlántico,2020-09-22,0.8200000000000001,0.54,1.1400000000000001,0.73,0.98
Atlántico,2020-09-23,0.85,0.56,1.16,0.75,1.0
Atlántico,2020-09-24,0.89,0.6,1.2,0.79,1.04
Atlántico,2020-09-25,0.91,0.62,1.22,0.81,1.06
Atlántico,2020-09-26,0.9,0.61,1.21,0.8,1.05
Atlántico,2020-09-27,0.89,0.6,1.2,0.8,1.05
Atlántico,2020-09-28,0.9,0.6,1.2,0.8,1.05
Atlántico,2020-09-29,0.87,0.5700000000000001,1.17,0.76,1.01
Atlántico,2020-09-30,0.86,0.58,1.19,0.76,1.01
Atlántico,2020-10-01,0.89,0.6,1.21,0.78,1.03
Atlántico,2020-10-02,0.9400000000000001,0.65,1.26,0.8300000000000001,1.08
Atlántico,2020-10-03,0.99,0.7000000000000001,1.31,0.88,1.1300000000000001
Atlántico,2020-10-04,1.06,0.76,1.36,0.96,1.21
Atlántico,2020-10-05,1.09,0.81,1.41,1.0,1.25
Atlántico,2020-10-06,1.09,0.8,1.3900000000000001,1.0,1.25
Atlántico,2020-10-07,1.09,0.81,1.4000000000000001,0.98,1.22
Atlántico,2020-10-08,1.05,0.77,1.35,0.9500000000000001,1.19
Atlántico,2020-10-09,1.01,0.73,1.31,0.91,1.1500000000000001
Atlántico,2020-10-10,0.97,0.6900000000000001,1.27,0.87,1.11
Atlántico,2020-10-11,0.98,0.6900000000000001,1.27,0.87,1.11
Atlántico,2020-10-12,0.96,0.67,1.25,0.86,1.1
Atlántico,2020-10-13,0.96,0.67,1.25,0.85,1.09
Atlántico,2020-10-14,0.9500000000000001,0.67,1.26,0.84,1.08
Atlántico,2020-10-15,0.96,0.68,1.27,0.85,1.09
Atlántico,2020-10-16,0.9400000000000001,0.66,1.25,0.8200000000000001,1.06
Atlántico,2020-10-17,1.01,0.73,1.32,0.89,1.1300000000000001
Atlántico,2020-10-18,1.01,0.73,1.32,0.89,1.1300000000000001
Atlántico,2020-10-19,1.06,0.79,1.3800000000000001,0.9500000000000001,1.19
Atlántico,2020-10-20,1.1500000000000001,0.86,1.44,1.05,1.29
Atlántico,2020-10-21,1.1500000000000001,0.88,1.46,1.06,1.3
Atlántico,2020-10-22,1.12,0.85,1.42,1.03,1.27
Atlántico,2020-10-23,1.12,0.86,1.43,1.04,1.28
Atlántico,2020-10-24,1.06,0.78,1.34,0.9500000000000001,1.18
Atlántico,2020-10-25,1.04,0.77,1.33,0.93,1.16
Atlántico,2020-10-26,1.07,0.8,1.36,0.97,1.2
Atlántico,2020-10-27,1.08,0.8200000000000001,1.3800000000000001,0.98,1.21
Atlántico,2020-10-28,1.18,0.92,1.48,1.09,1.32
Atlántico,2020-10-29,1.25,0.99,1.54,1.17,1.4000000000000001
Atlántico,2020-10-30,1.26,1.01,1.55,1.16,1.3800000000000001
Atlántico,2020-10-31,1.26,1.0,1.53,1.17,1.3900000000000001
Atlántico,2020-11-01,1.24,0.98,1.5,1.16,1.3800000000000001
Atlántico,2020-11-02,1.17,0.92,1.44,1.1,1.32
Atlántico,2020-11-03,1.1500000000000001,0.91,1.43,1.05,1.26
Atlántico,2020-11-04,1.1,0.85,1.36,1.0,1.21
Atlántico,2020-11-05,1.08,0.8200000000000001,1.33,0.98,1.19
Atlántico,2020-11-06,1.05,0.8,1.31,0.96,1.17
Atlántico,2020-11-07,1.03,0.77,1.28,0.93,1.1400000000000001
Atlántico,2020-11-08,1.01,0.77,1.29,0.91,1.12
Atlántico,2020-11-09,0.99,0.75,1.27,0.92,1.1400000000000001
Atlántico,2020-11-10,0.96,0.72,1.24,0.89,1.11
Atlántico,2020-11-11,0.97,0.72,1.24,0.89,1.11
Atlántico,2020-11-12,0.98,0.72,1.24,0.9,1.12
Atlántico,2020-11-13,1.02,0.75,1.27,0.9400000000000001,1.16
Atlántico,2020-11-14,1.02,0.76,1.28,0.9400000000000001,1.16
Atlántico,2020-11-15,1.01,0.75,1.27,0.93,1.1500000000000001
Atlántico,2020-11-16,1.04,0.78,1.3,0.96,1.18
Atlántico,2020-11-17,1.02,0.76,1.28,0.9400000000000001,1.16
Atlántico,2020-11-18,1.04,0.78,1.3,0.96,1.18
Atlántico,2020-11-19,1.05,0.8,1.32,0.97,1.19
Atlántico,2020-11-20,1.06,0.81,1.33,0.99,1.21
Atlántico,2020-11-21,1.07,0.8300000000000001,1.35,1.0,1.22
Atlántico,2020-11-22,1.09,0.85,1.37,0.99,1.2
Atlántico,2020-11-23,1.11,0.86,1.37,1.02,1.23
Atlántico,2020-11-24,1.17,0.92,1.43,1.08,1.29
Atlántico,2020-11-25,1.2,0.9500000000000001,1.45,1.12,1.33
Atlántico,2020-11-26,1.22,0.99,1.49,1.1500000000000001,1.36
Atlántico,2020-11-27,1.24,1.0,1.49,1.1400000000000001,1.34
Atlántico,2020-11-28,1.29,1.05,1.53,1.21,1.41
Atlántico,2020-11-29,1.27,1.04,1.52,1.19,1.3900000000000001
Atlántico,2020-11-30,1.21,0.99,1.46,1.1500000000000001,1.35
Atlántico,2020-12-01,1.24,1.02,1.49,1.1500000000000001,1.34
Atlántico,2020-12-02,1.22,1.0,1.46,1.1400000000000001,1.33
Atlántico,2020-12-03,1.23,1.02,1.48,1.16,1.35
Atlántico,2020-12-04,1.16,0.9400000000000001,1.3900000000000001,1.09,1.28
Atlántico,2020-12-05,1.09,0.87,1.32,1.02,1.21
Atlántico,2020-12-06,1.06,0.84,1.29,0.99,1.18
Atlántico,2020-12-07,1.07,0.85,1.3,1.0,1.19
Atlántico,2020-12-08,1.05,0.8300000000000001,1.28,0.98,1.17
Atlántico,2020-12-09,1.06,0.84,1.29,0.99,1.18
Atlántico,2020-12-10,1.09,0.87,1.32,1.02,1.21
Atlántico,2020-12-11,1.22,1.01,1.46,1.16,1.35
Atlántico,2020-12-12,1.22,1.0,1.44,1.16,1.35
Atlántico,2020-12-13,1.29,1.09,1.53,1.22,1.4000000000000001
Atlántico,2020-12-14,1.28,1.08,1.51,1.21,1.3900000000000001
Atlántico,2020-12-15,1.3900000000000001,1.18,1.6,1.33,1.51
Atlántico,2020-12-16,1.49,1.29,1.7,1.42,1.59
Atlántico,2020-12-17,1.5,1.31,1.71,1.44,1.61
Atlántico,2020-12-18,1.47,1.28,1.67,1.3900000000000001,1.55
Atlántico,2020-12-19,1.49,1.31,1.69,1.43,1.59
Atlántico,2020-12-20,1.34,1.17,1.55,1.29,1.45
Atlántico,2020-12-21,1.33,1.16,1.53,1.28,1.44
Atlántico,2020-12-22,1.26,1.08,1.45,1.19,1.34
Atlántico,2020-12-23,1.18,1.01,1.3800000000000001,1.12,1.27
Atlántico,2020-12-24,1.1500000000000001,0.98,1.35,1.08,1.23
Atlántico,2020-12-25,1.04,0.87,1.24,0.97,1.12
Atlántico,2020-12-26,0.93,0.76,1.1300000000000001,0.86,1.01
Atlántico,2020-12-27,0.92,0.73,1.1,0.86,1.02
Atlántico,2020-12-28,0.91,0.73,1.11,0.85,1.01
Atlántico,2020-12-29,0.89,0.71,1.09,0.8300000000000001,0.99
Atlántico,2020-12-30,0.91,0.72,1.1,0.85,1.01
Atlántico,2020-12-31,0.91,0.73,1.12,0.85,1.01
Atlántico,2021-01-01,0.9,0.72,1.11,0.8300000000000001,0.99
Atlántico,2021-01-02,0.96,0.78,1.17,0.89,1.05
Atlántico,2021-01-03,0.93,0.74,1.1300000000000001,0.86,1.02
Atlántico,2021-01-04,0.9400000000000001,0.75,1.1400000000000001,0.87,1.03
Atlántico,2021-01-05,1.03,0.85,1.24,0.96,1.12
Atlántico,2021-01-06,1.09,0.91,1.3,1.02,1.18
Atlántico,2021-01-07,1.18,0.98,1.36,1.11,1.27
Atlántico,2021-01-08,1.17,0.99,1.37,1.12,1.28
Atlántico,2021-01-09,1.16,0.99,1.37,1.11,1.27
Atlántico,2021-01-10,1.17,0.99,1.36,1.12,1.28
Atlántico,2021-01-11,1.06,0.89,1.26,0.99,1.1400000000000001
Atlántico,2021-01-12,1.09,0.92,1.29,1.02,1.17
Atlántico,2021-01-13,1.2,1.03,1.4000000000000001,1.1300000000000001,1.28
Atlántico,2021-01-14,1.2,1.02,1.3800000000000001,1.1400000000000001,1.29
Atlántico,2021-01-15,1.24,1.07,1.43,1.18,1.33
Atlántico,2021-01-16,1.16,1.0,1.36,1.11,1.26
Atlántico,2021-01-17,1.2,1.03,1.3800000000000001,1.1500000000000001,1.3
Atlántico,2021-01-18,1.1400000000000001,0.98,1.33,1.1,1.25
Atlántico,2021-01-19,1.05,0.89,1.24,1.0,1.1500000000000001
Atlántico,2021-01-20,0.97,0.8,1.1500000000000001,0.92,1.07
Atlántico,2021-01-21,0.97,0.8,1.1500000000000001,0.92,1.07
Atlántico,2021-01-22,0.9400000000000001,0.78,1.1400000000000001,0.89,1.04
Atlántico,2021-01-23,0.93,0.76,1.12,0.88,1.03
Atlántico,2021-01-24,0.92,0.75,1.11,0.86,1.01
Atlántico,2021-01-25,0.97,0.8,1.16,0.91,1.06
Atlántico,2021-01-26,0.96,0.78,1.1400000000000001,0.9,1.05
Atlántico,2021-01-27,0.89,0.71,1.07,0.8300000000000001,0.98
Atlántico,2021-01-28,0.8300000000000001,0.66,1.03,0.76,0.91
Atlántico,2021-01-29,0.79,0.62,0.99,0.71,0.86
Atlántico,2021-01-30,0.72,0.55,0.93,0.67,0.8300000000000001
Atlántico,2021-01-31,0.63,0.44,0.8200000000000001,0.5700000000000001,0.73
Atlántico,2021-02-01,0.61,0.42,0.81,0.54,0.7000000000000001
Atlántico,2021-02-02,0.6,0.41000000000000003,0.81,0.54,0.71
Atlántico,2021-02-03,0.6900000000000001,0.48,0.88,0.63,0.8
Atlántico,2021-02-04,0.75,0.55,0.96,0.68,0.85
Atlántico,2021-02-05,0.78,0.58,0.99,0.71,0.88
Atlántico,2021-02-06,0.78,0.5700000000000001,0.98,0.7000000000000001,0.87
Atlántico,2021-02-07,0.79,0.59,1.01,0.71,0.88
Atlántico,2021-02-08,0.73,0.53,0.9500000000000001,0.65,0.8200000000000001
