fecha,departamento,casos,dp
2021-03-29,Cauca,28057.0,19
2021-03-29,Quindío,34404.0,63
2021-03-29,Córdoba,42813.0,23
2021-03-29,Cesar,42913.0,20
2021-03-29,Magdalena,43323.0,47
2021-03-29,Meta,43677.0,50
2021-03-29,Boyacá,48002.0,15
2021-03-29,Risaralda,48715.0,66
2021-03-29,Caldas,49200.0,17
2021-03-29,Nariño,50292.0,52
2021-03-29,Huila,50848.0,41
2021-03-29,Norte de Santander,51860.0,54
2021-03-29,Tolima,66473.0,73
2021-03-29,Bolívar,69400.0,13
2021-03-29,Santander,94235.0,68
2021-03-29,Cundinamarca,111016.0,25
2021-03-29,Atlántico,147542.0,8
2021-03-29,Valle del Cauca,207216.0,76
2021-03-29,Antioquia,369718.0,5
2021-03-29,Bogotá D.C.,683961.0,11
2021-03-30,Vaupés,1160.0,97
2021-03-30,Guainía,1336.0,94
2021-03-30,Vichada,1440.0,99
2021-03-30,Guaviare,2299.0,95
2021-03-30,San Andrés y Providencia,2754.0,88
2021-03-30,Arauca,5738.0,81
2021-03-30,Amazonas,5853.0,91
2021-03-30,Chocó,6694.0,27
2021-03-30,Putumayo,8195.0,86
2021-03-30,Casanare,13028.0,85
2021-03-30,Caquetá,17179.0,18
2021-03-30,La Guajira,17788.0,44
2021-03-30,Sucre,22816.0,70
2021-03-30,Cauca,28092.0,19
2021-03-30,Quindío,34487.0,63
2021-03-30,Córdoba,42914.0,23
2021-03-30,Cesar,43009.0,20
2021-03-30,Magdalena,43647.0,47
2021-03-30,Meta,43718.0,50
2021-03-30,Boyacá,48046.0,15
2021-03-30,Risaralda,48789.0,66
2021-03-30,Caldas,49396.0,17
2021-03-30,Nariño,50311.0,52
2021-03-30,Huila,50876.0,41
2021-03-30,Norte de Santander,51887.0,54
2021-03-30,Tolima,66501.0,73
2021-03-30,Bolívar,69484.0,13
2021-03-30,Santander,94366.0,68
2021-03-30,Cundinamarca,111129.0,25
2021-03-30,Atlántico,149527.0,8
2021-03-30,Valle del Cauca,207713.0,76
2021-03-30,Antioquia,372017.0,5
2021-03-30,Bogotá D.C.,685541.0,11
2021-03-31,Vaupés,1161.0,97
2021-03-31,Guainía,1336.0,94
2021-03-31,Vichada,1440.0,99
2021-03-31,Guaviare,2299.0,95
2021-03-31,San Andrés y Providencia,2759.0,88
2021-03-31,Arauca,5751.0,81
2021-03-31,Amazonas,5859.0,91
2021-03-31,Chocó,6707.0,27
2021-03-31,Putumayo,8205.0,86
2021-03-31,Casanare,13053.0,85
2021-03-31,Caquetá,17184.0,18
2021-03-31,La Guajira,17890.0,44
2021-03-31,Sucre,22898.0,70
2021-03-31,Cauca,28128.0,19
2021-03-31,Quindío,34567.0,63
2021-03-31,Córdoba,43050.0,23
2021-03-31,Cesar,43139.0,20
2021-03-31,Meta,43746.0,50
2021-03-31,Magdalena,43989.0,47
2021-03-31,Boyacá,48094.0,15
2021-03-31,Risaralda,48878.0,66
2021-03-31,Caldas,49623.0,17
2021-03-31,Nariño,50336.0,52
2021-03-31,Huila,50915.0,41
2021-03-31,Norte de Santander,51918.0,54
2021-03-31,Tolima,66529.0,73
2021-03-31,Bolívar,69588.0,13
2021-03-31,Santander,94466.0,68
2021-03-31,Cundinamarca,111203.0,25
2021-03-31,Atlántico,151575.0,8
2021-03-31,Valle del Cauca,208397.0,76
2021-03-31,Antioquia,374591.0,5
2021-03-31,Bogotá D.C.,687102.0,11
2021-04-01,Vaupés,1163.0,97
2021-04-01,Guainía,1337.0,94
2021-04-01,Vichada,1449.0,99
2021-04-01,Guaviare,2300.0,95
2021-04-01,San Andrés y Providencia,2773.0,88
2021-04-01,Arauca,5776.0,81
2021-04-01,Amazonas,5864.0,91
2021-04-01,Chocó,6734.0,27
2021-04-01,Putumayo,8210.0,86
2021-04-01,Casanare,13114.0,85
2021-04-01,Caquetá,17189.0,18
2021-04-01,La Guajira,18110.0,44
2021-04-01,Sucre,23033.0,70
2021-04-01,Cauca,28192.0,19
2021-04-01,Quindío,34715.0,63
2021-04-01,Cesar,43454.0,20
2021-04-01,Córdoba,43528.0,23
2021-04-01,Meta,43846.0,50
2021-04-01,Magdalena,44601.0,47
2021-04-01,Boyacá,48234.0,15
2021-04-01,Risaralda,49162.0,66
2021-04-01,Caldas,49822.0,17
2021-04-01,Nariño,50436.0,52
2021-04-01,Huila,50987.0,41
2021-04-01,Norte de Santander,52002.0,54
2021-04-01,Tolima,66587.0,73
2021-04-01,Bolívar,69805.0,13
2021-04-01,Santander,94580.0,68
2021-04-01,Cundinamarca,111558.0,25
2021-04-01,Atlántico,154137.0,8
2021-04-01,Valle del Cauca,209108.0,76
2021-04-01,Antioquia,377259.0,5
2021-04-01,Bogotá D.C.,688760.0,11
2021-04-02,Vaupés,1163.0,97
2021-04-02,Guainía,1339.0,94
2021-04-02,Vichada,1454.0,99
2021-04-02,Guaviare,2300.0,95
2021-04-02,San Andrés y Providencia,2775.0,88
2021-04-02,Arauca,5781.0,81
2021-04-02,Amazonas,5869.0,91
2021-04-02,Chocó,6746.0,27
2021-04-02,Putumayo,8216.0,86
2021-04-02,Casanare,13138.0,85
2021-04-02,Caquetá,17197.0,18
2021-04-02,La Guajira,18376.0,44
2021-04-02,Sucre,23168.0,70
2021-04-02,Cauca,28216.0,19
2021-04-02,Quindío,34839.0,63
2021-04-02,Cesar,43673.0,20
2021-04-02,Córdoba,43715.0,23
2021-04-02,Meta,43874.0,50
2021-04-02,Magdalena,45033.0,47
2021-04-02,Boyacá,48281.0,15
2021-04-02,Risaralda,49353.0,66
2021-04-02,Caldas,49989.0,17
2021-04-02,Nariño,50486.0,52
2021-04-02,Huila,51043.0,41
2021-04-02,Norte de Santander,52048.0,54
2021-04-02,Tolima,66650.0,73
2021-04-02,Bolívar,70001.0,13
2021-04-02,Santander,94699.0,68
2021-04-02,Cundinamarca,111805.0,25
2021-04-02,Atlántico,156288.0,8
2021-04-02,Valle del Cauca,209700.0,76
2021-04-02,Antioquia,380267.0,5
2021-04-02,Bogotá D.C.,690565.0,11
2021-04-03,Vaupés,1163.0,97
2021-04-03,Guainía,1339.0,94
2021-04-03,Vichada,1454.0,99
2021-04-03,Guaviare,2300.0,95
2021-04-03,San Andrés y Providencia,2777.0,88
2021-04-03,Arauca,5781.0,81
2021-04-03,Amazonas,5872.0,91
2021-04-03,Chocó,6759.0,27
2021-04-03,Putumayo,8222.0,86
2021-04-03,Casanare,13160.0,85
2021-04-03,Caquetá,17204.0,18
2021-04-03,La Guajira,18560.0,44
2021-04-03,Sucre,23269.0,70
2021-04-03,Cauca,28240.0,19
2021-04-03,Quindío,34939.0,63
2021-04-03,Cesar,43822.0,20
2021-04-03,Córdoba,43841.0,23
2021-04-03,Meta,43918.0,50
2021-04-03,Magdalena,45441.0,47
2021-04-03,Boyacá,48306.0,15
2021-04-03,Risaralda,49511.0,66
2021-04-03,Caldas,50129.0,17
2021-04-03,Nariño,50518.0,52
2021-04-03,Huila,51072.0,41
2021-04-03,Norte de Santander,52087.0,54
2021-04-03,Tolima,66686.0,73
2021-04-03,Bolívar,70095.0,13
2021-04-03,Santander,94806.0,68
2021-04-03,Cundinamarca,111964.0,25
2021-04-03,Atlántico,159054.0,8
2021-04-03,Valle del Cauca,210318.0,76
2021-04-03,Antioquia,382620.0,5
2021-04-03,Bogotá D.C.,691969.0,11
2021-04-04,Vaupés,1163.0,97
2021-04-04,Guainía,1339.0,94
2021-04-04,Vichada,1455.0,99
2021-04-04,Guaviare,2300.0,95
2021-04-04,San Andrés y Providencia,2781.0,88
2021-04-04,Arauca,5784.0,81
2021-04-04,Amazonas,5875.0,91
2021-04-04,Chocó,6763.0,27
2021-04-04,Putumayo,8235.0,86
2021-04-04,Casanare,13180.0,85
2021-04-04,Caquetá,17204.0,18
2021-04-04,La Guajira,18716.0,44
2021-04-04,Sucre,23379.0,70
2021-04-04,Cauca,28263.0,19
2021-04-04,Quindío,35059.0,63
2021-04-04,Meta,43965.0,50
2021-04-04,Cesar,43969.0,20
2021-04-04,Córdoba,44037.0,23
2021-04-04,Magdalena,45884.0,47
2021-04-04,Boyacá,48372.0,15
2021-04-04,Risaralda,49675.0,66
2021-04-04,Caldas,50340.0,17
2021-04-04,Nariño,50544.0,52
2021-04-04,Huila,51099.0,41
2021-04-04,Norte de Santander,52117.0,54
2021-04-04,Tolima,66707.0,73
2021-04-04,Bolívar,70186.0,13
2021-04-04,Santander,94930.0,68
2021-04-04,Cundinamarca,112127.0,25
2021-04-04,Atlántico,161560.0,8
2021-04-04,Valle del Cauca,210987.0,76
2021-04-04,Antioquia,384925.0,5
2021-04-04,Bogotá D.C.,693298.0,11
2021-04-05,Vaupés,1163.0,97
2021-04-05,Guainía,1339.0,94
2021-04-05,Vichada,1464.0,99
2021-04-05,Guaviare,2301.0,95
2021-04-05,San Andrés y Providencia,2801.0,88
2021-04-05,Arauca,5788.0,81
2021-04-05,Amazonas,5879.0,91
2021-04-05,Chocó,6783.0,27
2021-04-05,Putumayo,8248.0,86
2021-04-05,Casanare,13225.0,85
2021-04-05,Caquetá,17206.0,18
2021-04-05,La Guajira,19164.0,44
2021-04-05,Sucre,23471.0,70
2021-04-05,Cauca,28302.0,19
2021-04-05,Quindío,35281.0,63
2021-04-05,Meta,44122.0,50
2021-04-05,Córdoba,44261.0,23
2021-04-05,Cesar,44262.0,20
2021-04-05,Magdalena,46633.0,47
2021-04-05,Boyacá,48465.0,15
2021-04-05,Risaralda,49858.0,66
2021-04-05,Nariño,50579.0,52
2021-04-05,Caldas,50624.0,17
2021-04-05,Huila,51161.0,41
2021-04-05,Norte de Santander,52142.0,54
2021-04-05,Tolima,66808.0,73
2021-04-05,Bolívar,70323.0,13
2021-04-05,Santander,95062.0,68
2021-04-05,Cundinamarca,112439.0,25
2021-04-05,Atlántico,164043.0,8
2021-04-05,Valle del Cauca,211374.0,76
2021-04-05,Antioquia,387404.0,5
2021-04-05,Bogotá D.C.,694433.0,11
2021-04-06,Vaupés,1166.0,97
2021-04-06,Guainía,1339.0,94
2021-04-06,Vichada,1478.0,99
2021-04-06,Guaviare,2302.0,95
2021-04-06,San Andrés y Providencia,2861.0,88
2021-04-06,Arauca,5795.0,81
2021-04-06,Amazonas,5895.0,91
2021-04-06,Chocó,6799.0,27
2021-04-06,Putumayo,8277.0,86
2021-04-06,Casanare,13256.0,85
2021-04-06,Caquetá,17215.0,18
2021-04-06,La Guajira,19554.0,44
2021-04-06,Sucre,23585.0,70
2021-04-06,Cauca,28382.0,19
2021-04-06,Quindío,35393.0,63
2021-04-06,Meta,44167.0,50
2021-04-06,Cesar,44428.0,20
2021-04-06,Córdoba,44573.0,23
2021-04-06,Magdalena,47116.0,47
2021-04-06,Boyacá,48585.0,15
2021-04-06,Risaralda,50021.0,66
2021-04-06,Nariño,50638.0,52
2021-04-06,Caldas,50840.0,17
2021-04-06,Huila,51232.0,41
2021-04-06,Norte de Santander,52246.0,54
2021-04-06,Tolima,66890.0,73
2021-04-06,Bolívar,70525.0,13
2021-04-06,Santander,95178.0,68
2021-04-06,Cundinamarca,112667.0,25
2021-04-06,Atlántico,166921.0,8
2021-04-06,Valle del Cauca,212122.0,76
2021-04-06,Antioquia,390118.0,5
2021-04-06,Bogotá D.C.,696671.0,11
2021-04-07,Vaupés,1169.0,97
2021-04-07,Guainía,1340.0,94
2021-04-07,Vichada,1498.0,99
2021-04-07,Guaviare,2302.0,95
2021-04-07,San Andrés y Providencia,2861.0,88
2021-04-07,Arauca,5800.0,81
2021-04-07,Amazonas,5919.0,91
2021-04-07,Chocó,6819.0,27
2021-04-07,Putumayo,8290.0,86
2021-04-07,Casanare,13295.0,85
2021-04-07,Caquetá,17226.0,18
2021-04-07,La Guajira,19748.0,44
2021-04-07,Sucre,23684.0,70
2021-04-07,Cauca,28417.0,19
2021-04-07,Quindío,35548.0,63
2021-04-07,Meta,44176.0,50
2021-04-07,Córdoba,44660.0,23
2021-04-07,Cesar,44669.0,20
2021-04-07,Magdalena,47575.0,47
2021-04-07,Boyacá,48671.0,15
2021-04-07,Risaralda,50239.0,66
2021-04-07,Nariño,50706.0,52
2021-04-07,Caldas,51032.0,17
2021-04-07,Huila,51298.0,41
2021-04-07,Norte de Santander,52311.0,54
2021-04-07,Tolima,66926.0,73
2021-04-07,Bolívar,70752.0,13
2021-04-07,Santander,95326.0,68
2021-04-07,Cundinamarca,112915.0,25
2021-04-07,Atlántico,169673.0,8
2021-04-07,Valle del Cauca,212818.0,76
2021-04-07,Antioquia,393163.0,5
2021-04-07,Bogotá D.C.,698790.0,11
2021-04-08,Vaupés,1170.0,97
2021-04-08,Guainía,1340.0,94
2021-04-08,Vichada,1502.0,99
2021-04-08,Guaviare,2304.0,95
2021-04-08,San Andrés y Providencia,2881.0,88
2021-04-08,Arauca,5818.0,81
2021-04-08,Amazonas,5934.0,91
2021-04-08,Chocó,6831.0,27
2021-04-08,Putumayo,8302.0,86
2021-04-08,Casanare,13309.0,85
2021-04-08,Caquetá,17227.0,18
2021-04-08,La Guajira,19832.0,44
2021-04-08,Sucre,23784.0,70
2021-04-08,Cauca,28476.0,19
2021-04-08,Quindío,35602.0,63
2021-04-08,Meta,44222.0,50
2021-04-08,Cesar,44855.0,20
2021-04-08,Córdoba,44887.0,23
2021-04-08,Magdalena,47873.0,47
2021-04-08,Boyacá,48752.0,15
2021-04-08,Risaralda,50480.0,66
2021-04-08,Nariño,50747.0,52
2021-04-08,Caldas,51276.0,17
2021-04-08,Huila,51355.0,41
2021-04-08,Norte de Santander,52388.0,54
2021-04-08,Tolima,66987.0,73
2021-04-08,Bolívar,71014.0,13
2021-04-08,Santander,95474.0,68
2021-04-08,Cundinamarca,113169.0,25
2021-04-08,Atlántico,172045.0,8
2021-04-08,Valle del Cauca,213849.0,76
2021-04-08,Antioquia,397013.0,5
2021-04-08,Bogotá D.C.,701382.0,11
2021-04-09,Vaupés,1176.0,97
2021-04-09,Guainía,1341.0,94
2021-04-09,Vichada,1502.0,99
2021-04-09,Guaviare,2304.0,95
2021-04-09,San Andrés y Providencia,2887.0,88
2021-04-09,Arauca,5823.0,81
2021-04-09,Amazonas,5952.0,91
2021-04-09,Chocó,6852.0,27
2021-04-09,Putumayo,8326.0,86
2021-04-09,Casanare,13355.0,85
2021-04-09,Caquetá,17231.0,18
2021-04-09,La Guajira,19903.0,44
2021-04-09,Sucre,23898.0,70
2021-04-09,Cauca,28556.0,19
2021-04-09,Quindío,35664.0,63
2021-04-09,Meta,44277.0,50
2021-04-09,Cesar,44941.0,20
2021-04-09,Córdoba,45079.0,23
2021-04-09,Magdalena,48156.0,47
2021-04-09,Boyacá,48831.0,15
2021-04-09,Risaralda,50706.0,66
2021-04-09,Nariño,50830.0,52
2021-04-09,Huila,51428.0,41
2021-04-09,Caldas,51481.0,17
2021-04-09,Norte de Santander,52485.0,54
2021-04-09,Tolima,67035.0,73
2021-04-09,Bolívar,71162.0,13
2021-04-09,Santander,95638.0,68
2021-04-09,Cundinamarca,113465.0,25
2021-04-09,Atlántico,174885.0,8
2021-04-09,Valle del Cauca,214751.0,76
2021-04-09,Antioquia,400113.0,5
2021-04-09,Bogotá D.C.,704172.0,11
2021-04-10,Vaupés,1178.0,97
2021-04-10,Guainía,1344.0,94
2021-04-10,Vichada,1506.0,99
2021-04-10,Guaviare,2304.0,95
2021-04-10,San Andrés y Providencia,2900.0,88
2021-04-10,Arauca,5839.0,81
2021-04-10,Amazonas,5967.0,91
2021-04-10,Chocó,6884.0,27
2021-04-10,Putumayo,8353.0,86
2021-04-10,Casanare,13399.0,85
2021-04-10,Caquetá,17238.0,18
2021-04-10,La Guajira,20088.0,44
2021-04-10,Sucre,24024.0,70
2021-04-10,Cauca,28627.0,19
2021-04-10,Quindío,35832.0,63
2021-04-10,Meta,44376.0,50
2021-04-10,Cesar,45271.0,20
2021-04-10,Córdoba,45293.0,23
2021-04-10,Magdalena,48435.0,47
2021-04-10,Boyacá,48935.0,15
2021-04-10,Nariño,50920.0,52
2021-04-10,Risaralda,50939.0,66
2021-04-10,Huila,51487.0,41
2021-04-10,Caldas,51974.0,17
2021-04-10,Norte de Santander,52567.0,54
2021-04-10,Tolima,67089.0,73
2021-04-10,Bolívar,71360.0,13
2021-04-10,Santander,95871.0,68
2021-04-10,Cundinamarca,113911.0,25
2021-04-10,Atlántico,178586.0,8
2021-04-10,Valle del Cauca,215856.0,76
2021-04-10,Antioquia,404483.0,5
2021-04-10,Bogotá D.C.,705878.0,11
2021-04-11,Vaupés,1181.0,97
2021-04-11,Guainía,1348.0,94
2021-04-11,Vichada,1506.0,99
2021-04-11,Guaviare,2304.0,95
2021-04-11,San Andrés y Providencia,2956.0,88
2021-04-11,Arauca,5864.0,81
2021-04-11,Amazonas,5971.0,91
2021-04-11,Chocó,6931.0,27
2021-04-11,Putumayo,8384.0,86
2021-04-11,Casanare,13443.0,85
2021-04-11,Caquetá,17240.0,18
2021-04-11,La Guajira,20535.0,44
2021-04-11,Sucre,24129.0,70
2021-04-11,Cauca,28709.0,19
2021-04-11,Quindío,36029.0,63
2021-04-11,Meta,44426.0,50
2021-04-11,Cesar,45572.0,20
2021-04-11,Córdoba,45663.0,23
2021-04-11,Magdalena,48943.0,47
2021-04-11,Boyacá,49091.0,15
2021-04-11,Nariño,51015.0,52
2021-04-11,Risaralda,51286.0,66
2021-04-11,Huila,51624.0,41
2021-04-11,Caldas,52334.0,17
2021-04-11,Norte de Santander,52688.0,54
2021-04-11,Tolima,67166.0,73
2021-04-11,Bolívar,71676.0,13
2021-04-11,Santander,96121.0,68
2021-04-11,Cundinamarca,114350.0,25
2021-04-11,Atlántico,182339.0,8
2021-04-11,Valle del Cauca,216949.0,76
2021-04-11,Antioquia,408456.0,5
2021-04-11,Bogotá D.C.,709968.0,11
2021-04-12,Vaupés,1184.0,97
2021-04-12,Guainía,1349.0,94
2021-04-12,Vichada,1506.0,99
2021-04-12,Guaviare,2304.0,95
2021-04-12,San Andrés y Providencia,2966.0,88
2021-04-12,Arauca,5870.0,81
2021-04-12,Amazonas,5983.0,91
2021-04-12,Chocó,6950.0,27
2021-04-12,Putumayo,8418.0,86
2021-04-12,Casanare,13469.0,85
2021-04-12,Caquetá,17252.0,18
2021-04-12,La Guajira,20968.0,44
2021-04-12,Sucre,24292.0,70
2021-04-12,Cauca,28755.0,19
2021-04-12,Quindío,36202.0,63
2021-04-12,Meta,44509.0,50
2021-04-12,Cesar,45946.0,20
2021-04-12,Córdoba,46002.0,23
2021-04-12,Boyacá,49199.0,15
2021-04-12,Magdalena,49380.0,47
2021-04-12,Nariño,51104.0,52
2021-04-12,Risaralda,51457.0,66
2021-04-12,Huila,51712.0,41
2021-04-12,Norte de Santander,52740.0,54
2021-04-12,Caldas,52886.0,17
2021-04-12,Tolima,67240.0,73
2021-04-12,Bolívar,72031.0,13
2021-04-12,Santander,96399.0,68
2021-04-12,Cundinamarca,114747.0,25
2021-04-12,Atlántico,186287.0,8
2021-04-12,Valle del Cauca,217982.0,76
2021-04-12,Antioquia,412581.0,5
2021-04-12,Bogotá D.C.,713266.0,11
2021-04-13,Vaupés,1184.0,97
2021-04-13,Guainía,1353.0,94
2021-04-13,Vichada,1508.0,99
2021-04-13,Guaviare,2305.0,95
2021-04-13,San Andrés y Providencia,2974.0,88
2021-04-13,Arauca,5888.0,81
2021-04-13,Amazonas,5989.0,91
2021-04-13,Chocó,7024.0,27
2021-04-13,Putumayo,8441.0,86
2021-04-13,Casanare,13521.0,85
2021-04-13,Caquetá,17264.0,18
2021-04-13,La Guajira,21380.0,44
2021-04-13,Sucre,24402.0,70
2021-04-13,Cauca,28829.0,19
2021-04-13,Quindío,36406.0,63
2021-04-13,Meta,44622.0,50
2021-04-13,Cesar,46211.0,20
2021-04-13,Córdoba,46235.0,23
2021-04-13,Boyacá,49380.0,15
2021-04-13,Magdalena,49932.0,47
2021-04-13,Nariño,51192.0,52
2021-04-13,Risaralda,51748.0,66
2021-04-13,Huila,51804.0,41
2021-04-13,Norte de Santander,52884.0,54
2021-04-13,Caldas,53415.0,17
2021-04-13,Tolima,67373.0,73
2021-04-13,Bolívar,72448.0,13
2021-04-13,Santander,96664.0,68
2021-04-13,Cundinamarca,115217.0,25
2021-04-13,Atlántico,189652.0,8
2021-04-13,Valle del Cauca,218981.0,76
2021-04-13,Antioquia,416376.0,5
2021-04-13,Bogotá D.C.,716711.0,11
2021-04-14,Vaupés,1184.0,97
2021-04-14,Guainía,1368.0,94
2021-04-14,Vichada,1509.0,99
2021-04-14,Guaviare,2305.0,95
2021-04-14,San Andrés y Providencia,2987.0,88
2021-04-14,Arauca,5937.0,81
2021-04-14,Amazonas,5992.0,91
2021-04-14,Chocó,7072.0,27
2021-04-14,Putumayo,8465.0,86
2021-04-14,Casanare,13575.0,85
2021-04-14,Caquetá,17271.0,18
2021-04-14,La Guajira,21874.0,44
2021-04-14,Sucre,24519.0,70
2021-04-14,Cauca,28901.0,19
2021-04-14,Quindío,36556.0,63
2021-04-14,Meta,44712.0,50
2021-04-14,Córdoba,46470.0,23
2021-04-14,Cesar,46596.0,20
2021-04-14,Boyacá,49541.0,15
2021-04-14,Magdalena,50517.0,47
2021-04-14,Nariño,51278.0,52
2021-04-14,Huila,51866.0,41
2021-04-14,Risaralda,51999.0,66
2021-04-14,Norte de Santander,52982.0,54
2021-04-14,Caldas,53876.0,17
2021-04-14,Tolima,67421.0,73
2021-04-14,Bolívar,72883.0,13
2021-04-14,Santander,96967.0,68
2021-04-14,Cundinamarca,115652.0,25
2021-04-14,Atlántico,192721.0,8
2021-04-14,Valle del Cauca,220083.0,76
2021-04-14,Antioquia,420325.0,5
2021-04-14,Bogotá D.C.,720396.0,11
2021-04-15,Vaupés,1185.0,97
2021-04-15,Guainía,1369.0,94
2021-04-15,Vichada,1513.0,99
2021-04-15,Guaviare,2308.0,95
2021-04-15,San Andrés y Providencia,3018.0,88
2021-04-15,Arauca,5996.0,81
2021-04-15,Amazonas,6021.0,91
2021-04-15,Chocó,7127.0,27
2021-04-15,Putumayo,8516.0,86
2021-04-15,Casanare,13673.0,85
2021-04-15,Caquetá,17282.0,18
2021-04-15,La Guajira,22069.0,44
2021-04-15,Sucre,24681.0,70
2021-04-15,Cauca,28972.0,19
2021-04-15,Quindío,36719.0,63
2021-04-15,Meta,44783.0,50
2021-04-15,Córdoba,46768.0,23
2021-04-15,Cesar,46820.0,20
2021-04-15,Boyacá,49742.0,15
2021-04-15,Magdalena,50892.0,47
2021-04-15,Nariño,51386.0,52
2021-04-15,Huila,51980.0,41
2021-04-15,Risaralda,52341.0,66
2021-04-15,Norte de Santander,53102.0,54
2021-04-15,Caldas,54309.0,17
2021-04-15,Tolima,67475.0,73
2021-04-15,Bolívar,73281.0,13
2021-04-15,Santander,97276.0,68
2021-04-15,Cundinamarca,116129.0,25
2021-04-15,Atlántico,195459.0,8
2021-04-15,Valle del Cauca,221372.0,76
2021-04-15,Antioquia,424450.0,5
2021-04-15,Bogotá D.C.,724704.0,11
2021-04-16,Vaupés,1185.0,97
2021-04-16,Guainía,1370.0,94
2021-04-16,Vichada,1513.0,99
2021-04-16,Guaviare,2309.0,95
2021-04-16,San Andrés y Providencia,3049.0,88
2021-04-16,Arauca,6007.0,81
2021-04-16,Amazonas,6032.0,91
2021-04-16,Chocó,7157.0,27
2021-04-16,Putumayo,8564.0,86
2021-04-16,Casanare,13742.0,85
2021-04-16,Caquetá,17290.0,18
2021-04-16,La Guajira,22658.0,44
2021-04-16,Sucre,24864.0,70
2021-04-16,Cauca,29065.0,19
2021-04-16,Quindío,36883.0,63
2021-04-16,Meta,44887.0,50
2021-04-16,Córdoba,47053.0,23
2021-04-16,Cesar,47083.0,20
2021-04-16,Boyacá,49922.0,15
2021-04-16,Magdalena,51441.0,47
2021-04-16,Nariño,51517.0,52
2021-04-16,Huila,52054.0,41
2021-04-16,Risaralda,52616.0,66
2021-04-16,Norte de Santander,53250.0,54
2021-04-16,Caldas,54773.0,17
2021-04-16,Tolima,67594.0,73
2021-04-16,Bolívar,73637.0,13
2021-04-16,Santander,97609.0,68
2021-04-16,Cundinamarca,116694.0,25
2021-04-16,Atlántico,198317.0,8
2021-04-16,Valle del Cauca,222521.0,76
2021-04-16,Antioquia,427993.0,5
2021-04-16,Bogotá D.C.,728772.0,11
2021-04-17,Vaupés,1185.0,97
2021-04-17,Guainía,1370.0,94
2021-04-17,Vichada,1514.0,99
2021-04-17,Guaviare,2311.0,95
2021-04-17,San Andrés y Providencia,3058.0,88
2021-04-17,Amazonas,6040.0,91
2021-04-17,Arauca,6041.0,81
2021-04-17,Chocó,7204.0,27
2021-04-17,Putumayo,8605.0,86
2021-04-17,Casanare,13819.0,85
2021-04-17,Caquetá,17298.0,18
2021-04-17,La Guajira,22982.0,44
2021-04-17,Sucre,25070.0,70
2021-04-17,Cauca,29153.0,19
2021-04-17,Quindío,37046.0,63
2021-04-17,Meta,44957.0,50
2021-04-17,Cesar,47455.0,20
2021-04-17,Córdoba,47498.0,23
2021-04-17,Boyacá,50153.0,15
2021-04-17,Nariño,51623.0,52
2021-04-17,Magdalena,52037.0,47
2021-04-17,Huila,52165.0,41
2021-04-17,Risaralda,52978.0,66
2021-04-17,Norte de Santander,53370.0,54
2021-04-17,Caldas,55238.0,17
2021-04-17,Tolima,67717.0,73
2021-04-17,Bolívar,74092.0,13
2021-04-17,Santander,97955.0,68
2021-04-17,Cundinamarca,117133.0,25
2021-04-17,Atlántico,201533.0,8
2021-04-17,Valle del Cauca,223743.0,76
2021-04-17,Antioquia,431161.0,5
2021-04-17,Bogotá D.C.,732571.0,11
2021-04-18,Vaupés,1186.0,97
2021-04-18,Guainía,1370.0,94
2021-04-18,Vichada,1515.0,99
2021-04-18,Guaviare,2311.0,95
2021-04-18,San Andrés y Providencia,3070.0,88
2021-04-18,Amazonas,6043.0,91
2021-04-18,Arauca,6085.0,81
2021-04-18,Chocó,7229.0,27
2021-04-18,Putumayo,8623.0,86
2021-04-18,Casanare,13874.0,85
2021-04-18,Caquetá,17313.0,18
2021-04-18,La Guajira,23320.0,44
2021-04-18,Sucre,25242.0,70
2021-04-18,Cauca,29258.0,19
2021-04-18,Quindío,37229.0,63
2021-04-18,Meta,45034.0,50
2021-04-18,Cesar,47785.0,20
2021-04-18,Córdoba,47915.0,23
2021-04-18,Boyacá,50352.0,15
2021-04-18,Nariño,51750.0,52
2021-04-18,Huila,52225.0,41
2021-04-18,Magdalena,52606.0,47
2021-04-18,Risaralda,53259.0,66
2021-04-18,Norte de Santander,53491.0,54
2021-04-18,Caldas,55677.0,17
2021-04-18,Tolima,67822.0,73
2021-04-18,Bolívar,74534.0,13
2021-04-18,Santander,98322.0,68
2021-04-18,Cundinamarca,117788.0,25
2021-04-18,Atlántico,204776.0,8
2021-04-18,Valle del Cauca,224766.0,76
2021-04-18,Antioquia,434227.0,5
2021-04-18,Bogotá D.C.,736950.0,11
2021-04-19,Vaupés,1196.0,97
2021-04-19,Guainía,1387.0,94
2021-04-19,Vichada,1526.0,99
2021-04-19,Guaviare,2312.0,95
2021-04-19,San Andrés y Providencia,3110.0,88
2021-04-19,Amazonas,6079.0,91
2021-04-19,Arauca,6114.0,81
2021-04-19,Chocó,7325.0,27
2021-04-19,Putumayo,8712.0,86
2021-04-19,Casanare,13946.0,85
2021-04-19,Caquetá,17327.0,18
2021-04-19,La Guajira,23931.0,44
2021-04-19,Sucre,25510.0,70
2021-04-19,Cauca,29351.0,19
2021-04-19,Quindío,37500.0,63
2021-04-19,Meta,45173.0,50
2021-04-19,Cesar,48166.0,20
2021-04-19,Córdoba,48261.0,23
2021-04-19,Boyacá,50639.0,15
2021-04-19,Nariño,51963.0,52
2021-04-19,Huila,52374.0,41
